BOS	CHI	04/06/22	W	240	117	43	88	48.9	17	37	45.9	14	22	63.6	8	34	42	29	11	6	13	18	23
BOS	CLE	11/13/21	L	240	89	33	78	42.3	6	23	26.1	17	18	94.4	10	37	47	20	7	3	20	16	-2
BOS	CLE	11/15/21	W	240	98	36	78	46.2	10	29	34.5	16	20	80	6	40	46	23	7	6	14	16	6
BOS	DAL	11/06/21	L	240	104	42	86	48.8	9	31	29	11	16	68.8	8	28	36	20	6	2	11	14	-3
BOS	DEN	03/20/22	W	240	124	47	82	57.3	19	40	47.5	11	11	100	5	33	38	29	4	6	9	18	20
BOS	DET	02/04/22	W	240	102	37	82	45.1	9	28	32.1	19	25	76	11	44	55	23	4	9	14	17	9
BOS	DET	02/26/22	W	240	113	42	88	47.7	10	26	38.5	19	21	90.5	10	27	37	31	5	6	10	21	9
BOS	GSW	03/16/22	W	240	110	38	81	46.9	15	40	37.5	19	22	86.4	8	45	53	23	4	4	10	15	22
BOS	HOU	10/24/21	W	240	107	38	86	44.2	15	47	31.9	16	20	80	6	37	43	22	10	6	12	22	10
BOS	IND	01/12/22	W	240	119	40	78	51.3	18	38	47.4	21	25	84	7	30	37	23	6	5	13	22	19
BOS	IND	02/27/22	L	240	107	39	91	42.9	12	43	27.9	17	20	85	12	28	40	25	5	9	10	13	-21
BOS	LAC	12/08/21	L	240	111	41	86	47.7	10	32	31.3	19	21	90.5	14	33	47	26	11	3	23	21	-3
BOS	LAL	12/07/21	L	240	102	36	82	43.9	10	33	30.3	20	29	69	7	27	34	27	8	4	13	16	-15
BOS	MEM	04/10/22	W	240	139	54	99	54.5	18	48	37.5	13	13	100	14	42	56	34	5	2	15	20	29
BOS	MEM	04/10/22	W	240	139	54	99	54.5	18	48	37.5	13	13	100	14	42	56	34	5	2	15	20	29
BOS	MIA	11/04/21	W	240	95	31	78	39.7	16	41	39	17	20	85	11	35	46	16	7	4	16	16	17
BOS	MIL	12/25/21	L	240	113	38	89	42.7	17	45	37.8	20	24	83.3	11	33	44	24	9	8	14	23	-4
BOS	MIL	04/07/22	L	240	121	43	87	49.4	21	50	42	14	19	73.7	8	36	44	30	8	4	16	15	-6
BOS	MIN	12/27/21	L	240	103	33	89	37.1	16	47	34	21	28	75	15	38	53	23	8	10	14	16	-5
BOS	NOP	01/29/22	W	240	107	43	81	53.1	14	41	34.1	7	11	63.6	6	37	43	31	6	7	15	19	10
BOS	NYK	10/20/21	L	290	134	48	117	41	21	57	36.8	17	23	73.9	15	41	56	34	13	9	18	24	-4
BOS	NYK	01/06/22	L	240	105	38	80	47.5	17	45	37.8	12	13	92.3	8	30	38	22	5	10	13	16	-3
BOS	OKC	03/21/22	W	240	132	44	86	51.2	15	40	37.5	29	34	85.3	6	36	42	22	8	7	9	18	9
BOS	ORL	11/03/21	W	240	92	33	79	41.8	10	37	27	16	25	64	9	41	50	24	7	9	11	20	13
BOS	ORL	02/06/22	W	240	116	45	99	45.5	13	46	28.3	13	14	92.9	16	39	55	29	9	6	16	17	33
BOS	PHI	01/14/22	L	240	99	37	78	47.4	11	31	35.5	14	18	77.8	7	37	44	20	4	4	20	21	-12
BOS	PHI	02/15/22	W	240	135	46	82	56.1	25	45	55.6	18	22	81.8	7	44	51	28	2	10	11	25	48
BOS	PHX	12/10/21	L	240	90	35	93	37.6	4	26	15.4	16	24	66.7	15	31	46	13	7	6	13	17	-21
BOS	POR	12/04/21	W	240	145	49	87	56.3	21	37	56.8	26	29	89.7	12	34	46	26	5	7	12	21	28
BOS	SAC	03/18/22	W	240	126	46	82	56.1	22	40	55	12	17	70.6	6	37	43	33	11	1	13	23	29
