DEN	NYK	02/08/22	W	240.0	132.0	46.0	85.0	54.1	16.0	39.0	41.0	24.0	31.0	77.4	12.0	40.0	52.0	31.0	5.0	1.0	13.0	18.0	17.0
DEN	PHX	03/24/22	L	240.0	130.0	48.0	81.0	59.3	15.0	32.0	46.9	19.0	27.0	70.4	10.0	27.0	37.0	27.0	5.0	2.0	17.0	22.0	-10.0
DEN	POR	01/13/22	W	240.0	140.0	52.0	83.0	62.7	21.0	42.0	50.0	15.0	20.0	75.0	6.0	34.0	40.0	35.0	7.0	3.0	16.0	25.0	32.0
DET	CHA	02/27/22	W	265.0	127.0	50.0	110.0	45.5	14.0	40.0	35.0	13.0	18.0	72.2	22.0	32.0	54.0	30.0	10.0	3.0	15.0	29.0	1.0
DET	ORL	03/17/22	W	240.0	134.0	47.0	94.0	50.0	20.0	43.0	46.5	20.0	31.0	64.5	10.0	35.0	45.0	34.0	11.0	3.0	9.0	21.0	14.0
DET	SAC	01/19/22	W	240.0	133.0	46.0	91.0	50.5	15.0	36.0	41.7	26.0	30.0	86.7	13.0	28.0	41.0	27.0	3.0	6.0	9.0	26.0	2.0
DET	TOR	11/13/21	W	240.0	127.0	43.0	79.0	54.4	15.0	35.0	42.9	26.0	30.0	86.7	9.0	25.0	34.0	34.0	5.0	6.0	14.0	23.0	6.0
DET	UTA	01/10/22	W	240.0	126.0	48.0	93.0	51.6	19.0	37.0	51.4	11.0	12.0	91.7	9.0	30.0	39.0	30.0	9.0	7.0	12.0	20.0	10.0
GSW	CHI	01/14/22	W	240.0	138.0	53.0	94.0	56.4	19.0	42.0	45.2	13.0	17.0	76.5	9.0	38.0	47.0	39.0	12.0	5.0	7.0	17.0	42.0
GSW	NOP	04/10/22	W	240.0	128.0	49.0	81.0	60.5	19.0	33.0	57.6	11.0	13.0	84.6	7.0	34.0	41.0	33.0	5.0	2.0	17.0	15.0	21.0
GSW	POR	02/24/22	W	240.0	132.0	45.0	88.0	51.1	15.0	41.0	36.6	27.0	32.0	84.4	10.0	36.0	46.0	36.0	10.0	7.0	12.0	23.0	37.0
GSW	ATL	11/08/21	W	240.0	127.0	44.0	92.0	47.8	18.0	44.0	40.9	21.0	22.0	95.5	10.0	29.0	39.0	31.0	13.0	4.0	14.0	22.0	14.0
GSW	DAL	01/25/22	W	240.0	130.0	49.0	92.0	53.3	17.0	43.0	39.5	15.0	18.0	83.3	12.0	46.0	58.0	31.0	8.0	2.0	14.0	17.0	38.0
GSW	LAL	04/07/22	W	240.0	128.0	51.0	97.0	52.6	16.0	32.0	50.0	10.0	10.0	100.0	9.0	36.0	45.0	39.0	10.0	5.0	15.0	26.0	16.0
GSW	NOP	11/05/21	W	240.0	126.0	47.0	91.0	51.6	20.0	50.0	40.0	12.0	14.0	85.7	9.0	40.0	49.0	36.0	10.0	4.0	11.0	16.0	41.0
GSW	ORL	12/06/21	W	240.0	126.0	43.0	87.0	49.4	20.0	40.0	50.0	20.0	29.0	69.0	7.0	36.0	43.0	28.0	15.0	2.0	15.0	19.0	31.0
GSW	SAC	02/03/22	W	240.0	126.0	47.0	84.0	56.0	20.0	42.0	47.6	12.0	16.0	75.0	9.0	31.0	40.0	27.0	11.0	3.0	16.0	19.0	12.0
GSW	WAS	03/14/22	W	240.0	126.0	45.0	84.0	53.6	18.0	45.0	40.0	18.0	22.0	81.8	6.0	38.0	44.0	26.0	7.0	4.0	13.0	21.0	14.0
HOU	ATL	12/13/21	W	240.0	132.0	46.0	96.0	47.9	19.0	46.0	41.3	21.0	27.0	77.8	12.0	33.0	45.0	27.0	8.0	5.0	11.0	24.0	6.0
HOU	SAS	01/12/22	W	240.0	128.0	45.0	82.0	54.9	16.0	36.0	44.4	22.0	32.0	68.8	4.0	44.0	48.0	23.0	5.0	7.0	14.0	24.0	4.0
HOU	CHA	11/27/21	W	265.0	146.0	51.0	95.0	53.7	23.0	49.0	46.9	21.0	31.0	67.7	10.0	31.0	41.0	36.0	5.0	4.0	15.0	25.0	3.0
